id_persona,marca,veh_var1,veh_var2
95297,NISSAN,0.9714285714285714,3386.0
129871,NISSAN,0.9428571428571428,3386.0
144711,NISSAN,0.9428571428571428,3390.0
174154,NISSAN,0.9428571428571428,3390.0
216737,NISSAN,0.9428571428571428,3390.0
181507,NISSAN,0.9428571428571428,3392.0
47407,NISSAN,0.9428571428571428,3394.0
117854,NISSAN,0.9428571428571428,3394.0
171207,NISSAN,0.9428571428571428,3394.0
33107,NISSAN,0.9428571428571428,3396.0
191067,NISSAN,0.9285714285714284,3396.0
169954,NISSAN,0.9714285714285714,3398.0
92371,NISSAN,0.9428571428571428,3398.0
128854,NISSAN,0.9428571428571428,3402.0
254971,NISSAN,0.9428571428571428,3404.0
61007,NISSAN,0.9428571428571428,3406.0
104841,NISSAN,0.9142857142857141,3406.0
166724,NISSAN,0.9428571428571428,3408.0
21041,NISSAN,0.9428571428571428,3410.0
106997,NISSAN,0.9428571428571428,3410.0
148771,NISSAN,0.9428571428571428,3410.0
196011,NISSAN,0.9428571428571428,3410.0
47911,NISSAN,0.9571428571428572,3414.0
79284,NISSAN,0.9571428571428572,3414.0
170497,NISSAN,0.9571428571428572,3414.0
126737,NISSAN,0.9428571428571428,3416.0
20424,NISSAN,0.9428571428571428,3422.0
142324,NISSAN,0.9428571428571428,3422.0
146867,NISSAN,0.9428571428571428,3422.0
225241,NISSAN,0.9428571428571428,3422.0
27267,NISSAN,0.9428571428571428,3424.0
36997,NISSAN,0.9428571428571428,3424.0
51884,NISSAN,0.9428571428571428,3424.0
59684,NISSAN,0.9428571428571428,3424.0
66611,NISSAN,0.9428571428571428,3424.0
79271,NISSAN,0.9428571428571428,3424.0
104241,NISSAN,0.9428571428571428,3424.0
135807,NISSAN,0.9428571428571428,3424.0
139737,NISSAN,0.9428571428571428,3424.0
141707,NISSAN,0.9428571428571428,3424.0
148924,NISSAN,0.9428571428571428,3424.0
107154,NISSAN,0.9142857142857141,3424.0
75967,NISSAN,0.9428571428571428,3370.0
16911,NISSAN,0.9714285714285714,3372.0
71754,NISSAN,0.9714285714285714,3374.0
65511,NISSAN,0.9428571428571428,3376.0
21537,NISSAN,0.6,3378.0
54711,NISSAN,0.9714285714285714,3378.0
120054,NISSAN,0.9,3382.0
54571,NISSAN,0.9428571428571428,3386.0
182397,NISSAN,0.9428571428571428,3386.0
5111,NISSAN,0.9285714285714284,3390.0
236007,NISSAN,0.9428571428571428,3392.0
62497,NISSAN,0.9428571428571428,3394.0
80541,NISSAN,0.9428571428571428,3394.0
32467,NISSAN,0.9428571428571428,3396.0
47454,NISSAN,0.9428571428571428,3396.0
103224,NISSAN,0.9428571428571428,3396.0
27384,NISSAN,0.9142857142857141,3396.0
23997,NISSAN,0.9571428571428572,3398.0
48284,NISSAN,0.9428571428571428,3402.0
178237,NISSAN,0.9428571428571428,3404.0
145424,NISSAN,0.9428571428571428,3406.0
53837,NISSAN,0.9428571428571428,3408.0
182397,NISSAN,0.9571428571428572,3412.0
38184,NISSAN,0.9428571428571428,3412.0
47054,NISSAN,0.9428571428571428,3412.0
60237,NISSAN,0.9428571428571428,3412.0
62611,NISSAN,0.9571428571428572,3414.0
67571,NISSAN,0.9571428571428572,3416.0
130424,NISSAN,0.9571428571428572,3416.0
46611,NISSAN,0.9428571428571428,3418.0
69007,NISSAN,0.9571428571428572,3420.0
17767,NISSAN,0.9571428571428572,3424.0
15307,NISSAN,0.9428571428571428,3424.0
36737,NISSAN,0.9428571428571428,3424.0
37884,NISSAN,0.9428571428571428,3424.0
47797,NISSAN,0.9428571428571428,3424.0
51307,NISSAN,0.9428571428571428,3424.0
102937,NISSAN,0.9428571428571428,3424.0
105141,NISSAN,0.9428571428571428,3424.0
142324,NISSAN,0.9428571428571428,3424.0
179524,NISSAN,0.9428571428571428,3424.0
229867,NISSAN,0.9428571428571428,3424.0
55707,NISSAN,0.9142857142857141,3424.0
14197,NISSAN,0.9428571428571428,3426.0
15107,NISSAN,0.9428571428571428,3426.0
55671,NISSAN,0.9428571428571428,3426.0
135397,NISSAN,0.9428571428571428,3426.0
138037,NISSAN,0.9428571428571428,3426.0
141767,NISSAN,0.9428571428571428,3426.0
107907,NISSAN,0.9142857142857141,3426.0
10124,NISSAN,0.9714285714285714,3370.0
148854,NISSAN,0.9428571428571428,3370.0
194437,NISSAN,0.9428571428571428,3382.0
60554,NISSAN,0.9285714285714284,3384.0
254711,NISSAN,0.8571428571428571,3388.0
111041,NISSAN,0.9428571428571428,3388.0
175911,NISSAN,0.9428571428571428,3388.0
25311,NISSAN,0.9428571428571428,3390.0
26071,NISSAN,0.9428571428571428,3390.0
34971,NISSAN,0.9428571428571428,3390.0
99424,NISSAN,0.9,3390.0
235741,NISSAN,0.9428571428571428,3392.0
29407,NISSAN,0.9428571428571428,3394.0
44497,NISSAN,0.9428571428571428,3394.0
194437,NISSAN,0.9714285714285714,3396.0
22897,NISSAN,0.9428571428571428,3396.0
43324,NISSAN,0.9428571428571428,3396.0
52807,NISSAN,0.9428571428571428,3396.0
68141,NISSAN,0.9428571428571428,3396.0
110411,NISSAN,0.9428571428571428,3396.0
247571,NISSAN,0.9571428571428572,3398.0
31037,NISSAN,0.9714285714285714,3400.0
60011,NISSAN,0.9714285714285714,3402.0
133571,NISSAN,0.9428571428571428,3404.0
205807,NISSAN,0.9428571428571428,3404.0
148124,NISSAN,0.9428571428571428,3406.0
154811,NISSAN,0.9428571428571428,3408.0
45807,NISSAN,0.9428571428571428,3410.0
92067,NISSAN,0.9571428571428572,3412.0
11611,NISSAN,0.9428571428571428,3412.0
121754,NISSAN,0.9428571428571428,3412.0
73107,NISSAN,0.9571428571428572,3416.0
161084,NISSAN,0.9428571428571428,3416.0
203584,NISSAN,0.9142857142857141,3416.0
44741,NISSAN,0.9571428571428572,3418.0
60024,NISSAN,0.9571428571428572,3420.0
121967,NISSAN,0.9571428571428572,3420.0
230841,NISSAN,0.9428571428571428,3422.0
106324,NISSAN,0.9428571428571428,3424.0
20424,NISSAN,0.9428571428571428,3426.0
30997,NISSAN,0.9428571428571428,3426.0
31611,NISSAN,0.9428571428571428,3426.0
135924,NISSAN,0.9428571428571428,3426.0
210067,NISSAN,0.9428571428571428,3426.0
102467,NISSAN,0.8,3428.0
24167,NISSAN,0.9428571428571428,3428.0
32041,NISSAN,0.9428571428571428,3428.0
44211,NISSAN,0.9428571428571428,3428.0
50911,NISSAN,0.9428571428571428,3428.0
58607,NISSAN,0.9428571428571428,3428.0
102924,NISSAN,0.9428571428571428,3428.0
109154,NISSAN,0.9428571428571428,3428.0
188197,NISSAN,0.9428571428571428,3428.0
105554,NISSAN,0.9142857142857141,3428.0
157324,NISSAN,0.9714285714285714,3374.0
53754,NISSAN,0.9428571428571428,3382.0
121697,NISSAN,0.9428571428571428,3384.0
106197,NISSAN,0.9428571428571428,3388.0
106324,NISSAN,0.9428571428571428,3396.0
142641,NISSAN,0.9428571428571428,3396.0
250124,NISSAN,0.9428571428571428,3396.0
196011,NISSAN,0.9428571428571428,3402.0
110097,NISSAN,0.9428571428571428,3404.0
204871,NISSAN,0.9428571428571428,3406.0
53897,NISSAN,0.9428571428571428,3412.0
117041,NISSAN,0.9428571428571428,3414.0
16467,NISSAN,0.9571428571428572,3418.0
37424,NISSAN,0.9428571428571428,3424.0
122597,NISSAN,0.9428571428571428,3424.0
45041,NISSAN,0.9428571428571428,3428.0
51837,NISSAN,0.9428571428571428,3428.0
55097,NISSAN,0.9428571428571428,3428.0
231341,NISSAN,0.9428571428571428,3428.0
134141,NISSAN,0.9142857142857141,3428.0
50111,NISSAN,0.9428571428571428,3430.0
97624,NISSAN,0.9428571428571428,3430.0
101284,NISSAN,0.9428571428571428,3430.0
103541,NISSAN,0.9428571428571428,3430.0
177607,NISSAN,0.9428571428571428,3430.0
195197,NISSAN,0.9428571428571428,3430.0
255671,NISSAN,0.9428571428571428,3430.0
22697,NISSAN,0.9142857142857141,3430.0
207267,NISSAN,,3376.0
36124,NISSAN,,3432.0
79271,NISSAN,,3432.0
181341,NISSAN,,3432.0
13907,NISSAN,,
45511,NISSAN,,
56524,NISSAN,,
61511,NISSAN,,
85254,NISSAN,,
98854,NISSAN,,
137597,NISSAN,,
171571,NISSAN,,
209667,NISSAN,,
32197,OLDSMOBILE,0.9428571428571428,3362.0
37354,OLDSMOBILE,0.9285714285714284,3372.0
119854,OLDSMOBILE,0.9428571428571428,3386.0
29267,OPEL,0.9428571428571428,3338.0
18111,OPEL,0.9428571428571428,3338.0
78324,PEUGEOT,0.9428571428571428,3334.0
43441,PEUGEOT,0.9428571428571428,3388.0
32584,PEUGEOT,0.9428571428571428,3390.0
35424,PEUGEOT,0.9428571428571428,3394.0
112941,PEUGEOT,0.9428571428571428,3408.0
18937,PEUGEOT,0.9428571428571428,3390.0
72137,PEUGEOT,0.9571428571428572,3418.0
53071,PEUGEOT,0.9428571428571428,3390.0
126324,PEUGEOT,0.9428571428571428,3392.0
47911,PEUGEOT,0.9428571428571428,3396.0
47911,PEUGEOT,0.9428571428571428,3406.0
18984,PEUGEOT,0.9571428571428572,3410.0
78797,PEUGEOT,0.9571428571428572,3414.0
59497,PEUGEOT,0.9571428571428572,3410.0
35367,PEUGEOT,0.9428571428571428,3390.0
36654,PEUGEOT,0.9428571428571428,3392.0
44567,PEUGEOT,0.9428571428571428,3392.0
22437,PEUGEOT,0.9428571428571428,3404.0
59671,PEUGEOT,0.9428571428571428,3388.0
78797,PEUGEOT,0.9571428571428572,3412.0
127011,PEUGEOT,0.9571428571428572,3416.0
36524,PEUGEOT,0.9428571428571428,3390.0
43467,PEUGEOT,0.9571428571428572,3416.0
20671,PEUGEOT,0.9428571428571428,3428.0
197184,PEUGEOT,0.9428571428571428,3428.0
175337,PEUGEOT,0.9571428571428572,3412.0
127011,PEUGEOT,0.9571428571428572,3416.0
100397,PEUGEOT,,
229384,PEUGEOT,,
150954,PIAGGIO,1.0,3392.0
67467,PIAGGIO,1.0,3394.0
5111,PLYMOUTH,0.9285714285714284,3300.0
14771,PLYMOUTH,0.8857142857142859,3334.0
92067,PLYMOUTH,0.9285714285714284,3360.0
23454,PLYMOUTH,0.9428571428571428,3378.0
47911,PLYMOUTH,0.9428571428571428,3372.0
156497,PLYMOUTH,0.9428571428571428,3368.0
61184,PMF,0.9714285714285714,3404.0
23324,PONTIAC,0.9428571428571428,3344.0
20554,PONTIAC,0.9428571428571428,3378.0
40237,PORSCHE,0.9857142857142857,3428.0
28024,PORSCHE,,3432.0
75837,QINGQI,0.9714285714285714,3414.0
214711,RAISSA,0.9714285714285714,3428.0
81524,RAMBLER,0.9285714285714284,3332.0
34407,RAMSES,0.9714285714285714,3410.0
228697,RAUDO,0.9714285714285714,3420.0
39224,RAUDO,0.9714285714285714,3422.0
42741,RAUDO,0.9714285714285714,3424.0
139041,RAUDO,0.9714285714285714,3426.0
146807,RAUDO,0.9714285714285714,3426.0
217837,RAUDO,0.9714285714285714,3420.0
64271,RAUDO,0.9714285714285714,3430.0
37354,RENAULT,0.9428571428571428,3376.0
21854,RENAULT,0.9428571428571428,3400.0
32454,RENAULT,0.9428571428571428,3364.0
68967,RENAULT,0.9428571428571428,3404.0
22624,RENAULT,0.9428571428571428,3410.0
68284,RENAULT,0.9428571428571428,3408.0
29641,RENAULT,0.9428571428571428,3402.0
126324,RENAULT,0.9142857142857141,3392.0
59497,RENAULT,0.9428571428571428,3408.0
119737,RENAULT,0.9857142857142857,3408.0
29711,RENAULT,0.9428571428571428,3400.0
47911,RENAULT,0.9428571428571428,3406.0
15671,RENAULT,0.9571428571428572,3418.0
24554,RENAULT,0.9428571428571428,3422.0
16667,RENAULT,0.9428571428571428,3424.0
88341,RENAULT,0.9428571428571428,3424.0
111441,RENAULT,0.9428571428571428,3404.0
135867,RENAULT,0.9428571428571428,3424.0
137937,RENAULT,0.9428571428571428,3424.0
143837,RENAULT,0.9428571428571428,3426.0
181967,RENAULT,0.9428571428571428,3426.0
54441,RENAULT,0.9571428571428572,3412.0
216784,RENAULT,0.9428571428571428,3424.0
100807,RENAULT,0.9428571428571428,3426.0
112897,RENAULT,0.9428571428571428,3426.0
184737,RENAULT,0.9428571428571428,3426.0
15611,RENAULT,0.9428571428571428,3428.0
76607,RENAULT,0.9428571428571428,3428.0
122397,RENAULT,0.9428571428571428,3428.0
153311,RENAULT,0.9428571428571428,3428.0
171997,RENAULT,0.9428571428571428,3428.0
136097,RENAULT,0.9428571428571428,3428.0
149037,RENAULT,0.9428571428571428,3428.0
150707,RENAULT,0.9428571428571428,3430.0
22871,RENAULT,,3432.0
49241,RENAULT,,3432.0
195524,RENAULT,,3432.0
214867,RENAULT,,
136941,RONCO,1.0,3420.0
127811,RONCO,1.0,3422.0
60824,RONCO,0.9857142857142857,3422.0
119597,RONCO,0.9857142857142857,3422.0
153007,RONCO,0.9857142857142857,3422.0
156167,RONCO,0.9857142857142857,3422.0
202271,RONCO,0.9857142857142857,3424.0
113111,RONCO,0.9857142857142857,3426.0
204871,RONCO,0.9857142857142857,3424.0
193797,RONCO,0.9857142857142857,3426.0
195007,RONCO,0.9857142857142857,3426.0
250397,RONCO,0.9857142857142857,3426.0
18407,RONCO,0.9857142857142857,3428.0
123541,RONCO,0.9857142857142857,3428.0
111667,RTM,0.9714285714285714,3408.0
27137,RTM,1.0,3408.0
28497,RTM,1.0,3410.0
45124,RTM,1.0,3412.0
102971,RTM,1.0,3412.0
19024,RTM,1.0,3412.0
84967,RTM,1.0,3412.0
160867,RTM,1.0,3412.0
123167,RTM,1.0,3412.0
114897,RTM,1.0,3416.0
116967,RTM,1.0,3416.0
177397,RTM,1.0,3418.0
48554,RTM,1.0,3418.0
86941,RTM,1.0,3414.0
62271,RTM,1.0,3420.0
118507,RTM,1.0,3420.0
111667,RTM,0.9714285714285714,3408.0
7197,SAKIMOTO,0.9714285714285714,3422.0
203841,SAKIMOTO,0.9714285714285714,3422.0
35211,SAKIMOTO,0.9714285714285714,3424.0
130637,SAKIMOTO,0.9714285714285714,3424.0
18397,SAKIMOTO,0.9714285714285714,3424.0
53754,SAKIMOTO,0.9714285714285714,3426.0
219741,SAKIMOTO,0.9714285714285714,3428.0
252911,SAKIMOTO,0.9714285714285714,3428.0
17107,SAKIMOTO,0.9714285714285714,3430.0
35411,SAKIMOTO,0.9714285714285714,3430.0
42354,SAKIMOTO,0.9714285714285714,3430.0
112941,SAN LUIS,,3402.0
25184,SCANIA,0.9857142857142857,3414.0
94784,SCANIA,0.9857142857142857,3412.0
25184,SCANIA,0.9857142857142857,3410.0
148137,SEAT,0.9571428571428572,3418.0
59541,SEAT,0.9571428571428572,3416.0
114297,SEAT,0.9428571428571428,3422.0
173054,SEAT,0.9428571428571428,3426.0
127567,SENLY MOTOR'S,0.9714285714285714,3422.0
123541,SHENGLI,1.0,3424.0
142537,SHINERAY,1.0,3414.0
110767,SHINERAY,1.0,3414.0
5937,SIN MARCA,,
75624,SKYMOTO,1.0,3424.0
168924,SLONG,1.0,3418.0
51097,SMA,0.9571428571428572,3416.0
122537,SOUEAST,0.9428571428571428,3426.0
19354,SSANG YONG,0.9285714285714284,3420.0
91684,SSANG YONG,0.9285714285714284,3420.0
52124,SSANG YONG,0.9142857142857141,3422.0
88367,SSANG YONG,0.9142857142857141,3424.0
123767,SSANG YONG,0.9428571428571428,3424.0
37424,SSANG YONG,0.9285714285714284,3418.0
92067,SSANG YONG,0.9428571428571428,3424.0
37471,SSANG YONG,0.9428571428571428,3428.0
120407,SSANG YONG,0.9428571428571428,3428.0
120911,SSANG YONG,0.9428571428571428,3428.0
23454,SSANG YONG,,
47911,SSANGYONG,0.9285714285714284,3408.0
47911,SSANGYONG,0.9285714285714284,3410.0
45797,SSANGYONG,0.8571428571428571,3422.0
47911,SSANGYONG,0.9571428571428572,3414.0
47911,SSANGYONG,0.9571428571428572,3416.0
811,SSANGYONG,0.8571428571428571,3424.0
62767,SSANGYONG,0.9428571428571428,3424.0
102984,SSANGYONG,0.9142857142857141,3422.0
28697,SSANGYONG,,
143967,SSANGYONG,,
77871,SSANYONG,0.9428571428571428,3406.0
19811,SSENDA,1.0,3424.0
242037,SSENDA,1.0,3422.0
129271,SSENDA,1.0,3426.0
98254,STILOS,0.9714285714285714,3424.0
84107,STILOS,0.9714285714285714,3420.0
39224,STILOS,0.9714285714285714,3424.0
27924,SUBARU,0.9428571428571428,3368.0
58841,SUBARU,0.9428571428571428,3374.0
37507,SUBARU,0.9428571428571428,3396.0
46707,SUBARU,0.9714285714285714,3408.0
91471,SUBARU,0.9571428571428572,3416.0
56241,SUBARU,0.9428571428571428,3392.0
114941,SUBARU,0.9428571428571428,3392.0
146407,SUBARU,0.9428571428571428,3392.0
119537,SUBARU,0.9428571428571428,3396.0
106997,SUBARU,0.9571428571428572,3400.0
97097,SUBARU,0.9428571428571428,3404.0
128537,SUBARU,0.9571428571428572,3412.0
55684,SUBARU,0.9571428571428572,3418.0
16667,SUBARU,0.9428571428571428,3384.0
47111,SUBARU,0.9428571428571428,3396.0
44567,SUBARU,0.9428571428571428,3404.0
104184,SUBARU,0.9428571428571428,3408.0
46707,SUBARU,0.9428571428571428,3420.0
89524,SUBARU,0.9571428571428572,3422.0
112071,SUBARU,0.9428571428571428,3422.0
77837,SUBARU,0.9142857142857141,3422.0
46754,SUBARU,0.9571428571428572,3418.0
29171,SUBARU,0.9428571428571428,3422.0
91471,SUBARU,0.9428571428571428,3424.0
29984,SUBARU,0.9428571428571428,3404.0
106997,SUBARU,0.9428571428571428,3406.0
59307,SUBARU,0.9428571428571428,3412.0
58467,SUBARU,0.9571428571428572,3414.0
23807,SUBARU,0.9428571428571428,3424.0
24611,SUBARU,0.9428571428571428,3424.0
107354,SUBARU,0.9428571428571428,3424.0
22097,SUBARU,0.9428571428571428,3426.0
177784,SUBARU,0.9428571428571428,3426.0
17754,SUBARU,0.9428571428571428,3396.0
165767,SUBARU,0.9428571428571428,3406.0
156554,SUBARU,0.9571428571428572,3412.0
25007,SUBARU,0.9571428571428572,3414.0
86107,SUBARU,0.9571428571428572,3416.0
46754,SUBARU,0.9428571428571428,3422.0
124337,SUBARU,0.9428571428571428,3424.0
38384,SUBARU,0.9428571428571428,3426.0
115254,SUBARU,0.9428571428571428,3426.0
13471,SUBARU,0.9428571428571428,3428.0
27867,SUBARU,0.9428571428571428,3428.0
43654,SUBARU,0.9428571428571428,3428.0
169754,SUBARU,0.9428571428571428,3428.0
174754,SUBARU,0.9428571428571428,3428.0
177207,SUBARU,0.9428571428571428,3428.0
202071,SUBARU,0.9571428571428572,3418.0
46741,SUBARU,0.9428571428571428,3424.0
22611,SUBARU,0.9428571428571428,3428.0
129154,SUBARU,0.9428571428571428,3430.0
146867,SUBARU,0.9428571428571428,3430.0
84437,SUBARU,0.9428571428571428,3362.0
211897,SUBARU,,3414.0
22097,SUBARU,,
153241,SUBARU,,
162241,SUBARU,,
49997,SUGOY,0.9714285714285714,3420.0
10041,SUGOY,0.9714285714285714,3422.0
115324,SUMO,1.0,3408.0
27337,SUMO,1.0,3416.0
171867,SUMO,1.0,3420.0
53884,SUMO,0.9714285714285714,3410.0
135111,SUMO,0.9714285714285714,3406.0
32111,SUZUKI,0.9571428571428572,3364.0
44484,SUZUKI,0.9857142857142857,3368.0
52971,SUZUKI,0.9571428571428572,3364.0
80697,SUZUKI,1.0,3392.0
7511,SUZUKI,0.9857142857142857,3392.0
87854,SUZUKI,0.9857142857142857,3396.0
27867,SUZUKI,0.9571428571428572,3408.0
15271,SUZUKI,0.9428571428571428,3396.0
34254,SUZUKI,0.9428571428571428,3396.0
139584,SUZUKI,1.0,3390.0
58997,SUZUKI,0.9428571428571428,3406.0
24811,SUZUKI,0.9571428571428572,3414.0
50537,SUZUKI,0.9571428571428572,3414.0
67984,SUZUKI,0.9571428571428572,3414.0
127871,SUZUKI,0.9857142857142857,3390.0
8697,SUZUKI,0.9428571428571428,3396.0
11697,SUZUKI,0.9714285714285714,3412.0
22754,SUZUKI,0.9714285714285714,3412.0
29384,SUZUKI,0.9571428571428572,3414.0
44884,SUZUKI,0.9571428571428572,3414.0
56711,SUZUKI,0.9714285714285714,3416.0
115241,SUZUKI,0.9714285714285714,3416.0
27854,SUZUKI,0.9571428571428572,3416.0
45124,SUZUKI,0.9571428571428572,3416.0
50067,SUZUKI,0.9571428571428572,3416.0
50537,SUZUKI,0.9571428571428572,3416.0
85807,SUZUKI,0.9571428571428572,3416.0
87324,SUZUKI,0.9571428571428572,3416.0
144111,SUZUKI,0.9571428571428572,3394.0
2811,SUZUKI,0.9428571428571428,3400.0
40141,SUZUKI,0.9428571428571428,3404.0
10984,SUZUKI,0.9428571428571428,3406.0
116367,SUZUKI,0.9714285714285714,3412.0
32197,SUZUKI,0.9571428571428572,3412.0
124937,SUZUKI,0.9571428571428572,3414.0
50407,SUZUKI,0.9571428571428572,3418.0
94441,SUZUKI,0.9571428571428572,3410.0
196011,SUZUKI,0.9571428571428572,3410.0
47911,SUZUKI,0.9714285714285714,3412.0
187097,SUZUKI,0.9714285714285714,3412.0
45337,SUZUKI,0.9571428571428572,3412.0
171797,SUZUKI,0.9285714285714284,3412.0
24141,SUZUKI,0.9428571428571428,3414.0
47911,SUZUKI,0.9571428571428572,3416.0
85997,SUZUKI,0.9571428571428572,3416.0
56241,SUZUKI,0.9571428571428572,3418.0
56397,SUZUKI,0.9571428571428572,3418.0
47371,SUZUKI,0.9714285714285714,3420.0
122267,SUZUKI,0.9714285714285714,3420.0
139997,SUZUKI,0.9714285714285714,3420.0
22224,SUZUKI,0.9571428571428572,3420.0
47841,SUZUKI,0.9571428571428572,3420.0
34841,SUZUKI,0.9428571428571428,3420.0
126324,SUZUKI,0.9428571428571428,3396.0
137771,SUZUKI,0.9428571428571428,3396.0
145424,SUZUKI,0.9714285714285714,3408.0
3524,SUZUKI,0.9571428571428572,3408.0
47911,SUZUKI,0.9571428571428572,3408.0
47911,SUZUKI,0.9571428571428572,3410.0
165824,SUZUKI,0.9428571428571428,3410.0
143141,SUZUKI,0.9571428571428572,3414.0
196011,SUZUKI,0.9571428571428572,3414.0
37224,SUZUKI,0.9428571428571428,3414.0
126254,SUZUKI,0.9714285714285714,3416.0
47911,SUZUKI,0.9571428571428572,3416.0
55297,SUZUKI,0.9571428571428572,3416.0
54724,SUZUKI,0.9285714285714284,3416.0
123084,SUZUKI,0.9571428571428572,3420.0
17697,SUZUKI,0.9428571428571428,3420.0
35507,SUZUKI,0.9428571428571428,3420.0
45111,SUZUKI,0.9428571428571428,3420.0
23124,SUZUKI,0.9571428571428572,3422.0
126454,SUZUKI,0.9571428571428572,3422.0
93567,SUZUKI,0.9428571428571428,3422.0
119937,SUZUKI,0.9428571428571428,3404.0
157924,SUZUKI,0.9428571428571428,3406.0
47911,SUZUKI,0.9571428571428572,3412.0
175841,SUZUKI,0.9571428571428572,3412.0
31624,SUZUKI,0.9714285714285714,3414.0
47911,SUZUKI,0.9714285714285714,3416.0
22907,SUZUKI,0.9571428571428572,3418.0
85654,SUZUKI,0.9571428571428572,3420.0
183284,SUZUKI,0.9571428571428572,3422.0
52254,SUZUKI,0.9571428571428572,3424.0
78641,SUZUKI,0.9571428571428572,3424.0
14597,SUZUKI,0.9428571428571428,3424.0
19154,SUZUKI,0.9428571428571428,3424.0
34241,SUZUKI,0.9428571428571428,3424.0
46541,SUZUKI,0.9428571428571428,3424.0
50324,SUZUKI,0.9428571428571428,3424.0
50524,SUZUKI,0.9428571428571428,3424.0
51941,SUZUKI,0.9428571428571428,3424.0
56397,SUZUKI,0.9428571428571428,3424.0
115241,SUZUKI,0.9428571428571428,3424.0
171607,SUZUKI,0.9428571428571428,3424.0
21241,SUZUKI,0.9428571428571428,3396.0
3441,SUZUKI,0.9571428571428572,3400.0
3911,SUZUKI,0.9428571428571428,3404.0
28084,SUZUKI,0.9571428571428572,3406.0
81711,SUZUKI,0.9428571428571428,3408.0
31411,SUZUKI,0.9285714285714284,3408.0
24424,SUZUKI,0.9571428571428572,3412.0
52784,SUZUKI,0.9571428571428572,3414.0
73684,SUZUKI,0.9571428571428572,3414.0
75741,SUZUKI,0.9571428571428572,3416.0
147037,SUZUKI,0.9571428571428572,3416.0
15471,SUZUKI,0.9571428571428572,3418.0
108984,SUZUKI,0.9714285714285714,3420.0
105767,SUZUKI,0.9428571428571428,3422.0
141284,SUZUKI,0.9428571428571428,3422.0
14171,SUZUKI,0.9571428571428572,3424.0
23584,SUZUKI,0.9571428571428572,3424.0
37941,SUZUKI,0.9428571428571428,3424.0
51907,SUZUKI,0.9428571428571428,3424.0
100724,SUZUKI,0.9428571428571428,3424.0
124441,SUZUKI,0.9428571428571428,3424.0
156024,SUZUKI,0.9428571428571428,3424.0
142737,SUZUKI,0.9571428571428572,3426.0
27607,SUZUKI,0.9428571428571428,3426.0
44884,SUZUKI,0.9428571428571428,3426.0
54607,SUZUKI,0.9428571428571428,3426.0
111841,SUZUKI,0.9428571428571428,3426.0
123284,SUZUKI,0.9428571428571428,3426.0
143697,SUZUKI,0.9428571428571428,3426.0
126571,SUZUKI,0.9142857142857141,3426.0
99424,SUZUKI,0.9571428571428572,3362.0
99424,SUZUKI,0.9,3368.0
126324,SUZUKI,0.9571428571428572,3394.0
140571,SUZUKI,0.9571428571428572,3408.0
147954,SUZUKI,0.9428571428571428,3410.0
14997,SUZUKI,0.9857142857142857,3414.0
72241,SUZUKI,0.9142857142857141,3414.0
88624,SUZUKI,0.9714285714285714,3416.0
121767,SUZUKI,0.9714285714285714,3416.0
90207,SUZUKI,0.9714285714285714,3418.0
25597,SUZUKI,0.9571428571428572,3418.0
110954,SUZUKI,0.9571428571428572,3418.0
138307,SUZUKI,0.9571428571428572,3418.0
107624,SUZUKI,0.9571428571428572,3422.0
56397,SUZUKI,0.9571428571428572,3424.0
66611,SUZUKI,0.9,3424.0
35507,SUZUKI,0.9428571428571428,3426.0
134484,SUZUKI,0.9428571428571428,3426.0
145671,SUZUKI,0.9428571428571428,3426.0
106654,SUZUKI,0.9,3426.0
156684,SUZUKI,0.9571428571428572,3428.0
33167,SUZUKI,0.9428571428571428,3428.0
51307,SUZUKI,0.9428571428571428,3428.0
73367,SUZUKI,0.9428571428571428,3428.0
113337,SUZUKI,0.9428571428571428,3428.0
126841,SUZUKI,0.9428571428571428,3428.0
40211,SUZUKI,0.9142857142857141,3428.0
52971,SUZUKI,0.9142857142857141,3428.0
171267,SUZUKI,0.9,3428.0
136897,SUZUKI,0.9428571428571428,3408.0
47911,SUZUKI,0.9571428571428572,3414.0
37284,SUZUKI,0.9571428571428572,3416.0
119241,SUZUKI,0.9428571428571428,3416.0
140124,SUZUKI,0.9571428571428572,3420.0
11011,SUZUKI,0.9,3422.0
22684,SUZUKI,0.9428571428571428,3424.0
25254,SUZUKI,0.9571428571428572,3428.0
43971,SUZUKI,0.9428571428571428,3428.0
56997,SUZUKI,0.9428571428571428,3428.0
201854,SUZUKI,0.9428571428571428,3428.0
102737,SUZUKI,0.9428571428571428,3430.0
106441,SUZUKI,0.9428571428571428,3430.0
123637,SUZUKI,0.9428571428571428,3430.0
187707,SUZUKI,0.9428571428571428,3430.0
228237,SUZUKI,0.9428571428571428,3430.0
46154,SUZUKI,0.9142857142857141,3430.0
163297,SUZUKI,,3432.0
84471,SUZUKI,,
94667,SUZUKI,,
110354,SUZUKI,,
115397,SUZUKI,,
120984,SUZUKI,,
157571,SUZUKI,,
178097,SUZUKI,,
179007,SUZUKI,,
190224,SUZUKI,,
150271,TOP RYDER,1.0,3416.0
17941,TOYOPET,0.9428571428571428,3326.0
7971,TOYOTA,0.9285714285714284,3328.0
10737,TOYOTA,0.9428571428571428,3352.0
34997,TOYOTA,0.9428571428571428,3364.0
